CompanyID,SecurityID,MfSchemeAssetAllocationID,Name,SectorName,EquitySectorName,Type,NoOfShare,PrevNoOfShare,SharesZG,MarketValue,PrevMarketValue,MarketValueZG,HoldingPercentage,Priority,SecuritySlug,McapCategory,Month
171717,5016.0,1,Hindustan Unilever Ltd.,FMCG,Fast Moving Consumer Goods,Domestic Equities,1033185.0,1033185.0,0.0,232.5596,212.3402,9.522172438379538,7.58788630341161,1100,hindustan-unilever,Large Cap,Apr-2026
133593,6508.0,1,Bharti Airtel Ltd.,Telecom,Telecom,Domestic Equities,1206593.0,1206593.0,0.0,227.66,215.06310000000002,5.857304205137927,7.42802359410098,1100,bharti-airtel,Large Cap,Apr-2026
156921,98676.0,1,Eternal Ltd.,Retailing,Information Technology,Domestic Equities,7473879.0,7473879.0,0.0,184.62720000000002,171.1369,7.882753514876118,6.02396203862251,1100,eternal,Large Cap,Apr-2026
152205,8185.0,1,Trent Ltd.,Retailing,Retailing,Domestic Equities,395382.0,395382.0,0.0,163.87,130.31,25.753971299209578,5.34670221543235,1100,trent,Large Cap,Apr-2026
133625,7239.0,1,Maruti Suzuki India Ltd.,Automobile & Ancillaries,Automobile & Ancillaries,Domestic Equities,105491.0,68719.0,53.510673903869375,140.45069999999998,84.56559999999999,66.08490923023074,4.58258417556004,1100,maruti-suzuki-india,Large Cap,Apr-2026
171656,5311.0,1,Mahindra & Mahindra Ltd.,Automobile & Ancillaries,Automobile & Ancillaries,Domestic Equities,442047.0,442047.0,0.0,136.9241,130.6116,4.833031675593898,4.46751930686569,1100,mahindra-mahindra,Large Cap,Apr-2026
152408,5535.0,1,ITC Ltd.,FMCG,Fast Moving Consumer Goods,Domestic Equities,4303433.0,4303433.0,0.0,135.5151,123.8098,9.454259678959183,4.42154686882612,1100,itc,Large Cap,Apr-2026
96486,15829.0,1,Interglobe Aviation Ltd.,Aviation,Aviation,Domestic Equities,271575.0,271575.0,0.0,116.64959999999999,107.09559999999999,8.921001423027647,3.80600887745955,1100,interglobe-aviation,Large Cap,Apr-2026
152406,5107.0,1,The Indian Hotels Company Ltd.,Hospitality,Hospitality,Domestic Equities,1383653.0,1383653.0,0.0,87.97959999999999,78.9997,11.36700519115894,2.87057254062886,1100,the-indian-hotels-company,Large Cap,Apr-2026
96004,7992.0,1,Jubilant FoodWorks Ltd.,FMCG,Fast Moving Consumer Goods,Domestic Equities,1698542.0,1498542.0,13.346305942709646,81.29220000000001,65.0517,24.965527418960615,2.65237801816909,1100,jubilant-foodworks,Mid Cap,Apr-2026
171461,6050.0,1,Titan Company Ltd.,Diamond  &  Jewellery,Diamond & Jewellery,Domestic Equities,182875.0,192875.0,-5.184705119896306,80.1943,76.21260000000001,5.224464196209026,2.61655605952918,1100,titan-company,Large Cap,Apr-2026
171387,6208.0,1,Pidilite Industries Ltd.,Chemicals,Chemicals,Domestic Equities,547294.0,688712.0,-20.533691877011,75.2912,88.49950000000001,-14.92471708879712,2.45657915324684,1100,pidilite-industries,Large Cap,Apr-2026
171619,82976.0,1,Avenue Supermarts Ltd.,Retailing,Retailing,Domestic Equities,155354.0,166854.0,-6.8922531075071625,71.24380000000001,66.0208,7.911143154884524,2.32452177516213,1100,avenue-supermarts,Large Cap,Apr-2026
152400,5891.0,1,Nestle India Ltd.,FMCG,Fast Moving Consumer Goods,Domestic Equities,450434.0,816522.0,-44.83504424865466,65.7003,95.925,-31.50867865519938,2.14365008582761,1100,nestle-india,Large Cap,Apr-2026
171628,5788.0,1,Britannia Industries Ltd.,FMCG,Fast Moving Consumer Goods,Domestic Equities,112795.0,97795.0,15.338207474819775,64.5864,53.0342,21.78254786533973,2.10730608388845,1100,britannia-industries,Large Cap,Apr-2026
133507,6902.0,1,TVS Motor Company Ltd.,Automobile & Ancillaries,Automobile & Ancillaries,Domestic Equities,182735.0,197735.0,-7.585910435684124,63.8275,66.5141,-4.039143580083017,2.08254491765124,1100,tvs-motor-company,Large Cap,Apr-2026
133664,7760.0,1,NTPC Ltd.,Power,Power,Domestic Equities,1470851.0,1675000.0,-12.188,58.708999999999996,62.0839,-5.436030919449337,1.91554000345284,1100,ntpc,Large Cap,Apr-2026
650,8558.0,1,V-Guard Industries Ltd.,Capital Goods,Capital Goods,Domestic Equities,1772551.0,1772551.0,0.0,58.5296,55.8442,4.808735732627559,1.90968659296008,1100,v-guard-industries,Small Cap,Apr-2026
171639,5614.0,1,Havells India Ltd.,Capital Goods,Capital Goods,Domestic Equities,437306.0,352306.0,24.126753447287303,54.2522,41.945600000000006,29.339430119011283,1.77012484244876,1100,havells-india,Mid Cap,Apr-2026
221192,112302.0,1,International Gemological Institute Ltd.,Business Services,Other,Domestic Equities,1386552.0,1386552.0,0.0,47.9678,44.0854,8.80654366298139,1.56507928558867,1100,international-gemological-institute,Small Cap,Apr-2026
60344,103918.0,1,Eureka Forbes Ltd.,Consumer Durables,Consumer Durables,Domestic Equities,947474.0,947474.0,0.0,47.2458,41.722,13.2395378936772,1.54152208171034,1100,eureka-forbes,Small Cap,Apr-2026
171333,7587.0,1,United Breweries Ltd.,Alcohol,Alcohol,Domestic Equities,323907.0,323907.0,0.0,47.2451,49.8817,-5.285705980349504,1.541499242316,1100,united-breweries,Mid Cap,Apr-2026
190355,99127.0,1,Vijaya Diagnostic Centre Ltd.,Healthcare,Healthcare,Domestic Equities,397200.0,407200.0,-2.455795677799607,44.867700000000006,35.0762,27.914939474629534,1.46393013358976,1100,vijaya-diagnostic-centre,Small Cap,Apr-2026
204790,107779.0,1,Honasa Consumer Ltd.,Trading,Trading,Domestic Equities,1145677.0,1145677.0,0.0,39.0218,34.1698,14.199673395805648,1.27319182589954,1100,honasa-consumer,Small Cap,Apr-2026
133583,8200.0,1,United Spirits Ltd.,Alcohol,Alcohol,Domestic Equities,285000.0,160000.0,78.125,37.7796,19.500799999999998,93.73359041680342,1.23266168925458,1100,united-spirits,Mid Cap,Apr-2026
745,109745.0,1,RR Kabel Ltd.,Electricals,Electricals,Domestic Equities,232116.0,289581.0,-19.844188672599376,36.4654,37.4544,-2.6405442351232455,1.18978235776302,1100,rr-kabel,Small Cap,Apr-2026
153943,100386.0,1,Vedant Fashions Ltd.,Textile,Textile,Domestic Equities,852854.0,852854.0,0.0,36.412600000000005,29.9352,21.638071567920047,1.18805961487552,1100,vedant-fashions,Small Cap,Apr-2026
171402,5320.0,1,Godrej Consumer Products Ltd.,FMCG,Fast Moving Consumer Goods,Domestic Equities,335122.0,290122.0,15.510716181468487,35.7609,28.571199999999997,25.164151313210514,1.16679613874324,1100,godrej-consumer-products,Large Cap,Apr-2026
140194,102059.0,1,Rainbow Children's Medicare Ltd.,Healthcare,Healthcare,Domestic Equities,274220.0,274220.0,0.0,34.3406,31.894499999999997,7.669347379642262,1.12045500762358,1100,rainbow-childrens-medicare,Small Cap,Apr-2026
133388,7039.0,1,Kansai Nerolac Paints Ltd.,Chemicals,Chemicals,Domestic Equities,1710763.0,1710763.0,0.0,33.7345,28.6074,17.92228584212477,1.10067935489414,1100,kansai-nerolac-paints,Small Cap,Apr-2026
57345,99844.0,1,AWL Agri Business Ltd.,FMCG,Fast Moving Consumer Goods,Domestic Equities,1633203.0,1633203.0,0.0,32.0712,29.0334,10.463121783876492,1.04640969116723,1100,awl-agri-business,Small Cap,Apr-2026
152491,5679.0,1,PVR Inox Ltd.,Media & Entertainment,Media & Entertainment,Domestic Equities,263396.0,295645.0,-10.908014679767964,28.1544,27.157899999999998,3.6692822346352294,0.918613491512592,1100,pvr-inox,Small Cap,Apr-2026
171799,4956.0,1,Dabur India Ltd.,FMCG,Fast Moving Consumer Goods,Domestic Equities,605969.0,605969.0,0.0,26.7535,24.872,7.564731424895468,0.872905337893265,1100,dabur-india,Mid Cap,Apr-2026
210731,110843.0,1,Redtape Ltd.,Retailing,Retailing,Domestic Equities,2003904.0,2028904.0,-1.2321923560700754,25.746199999999998,22.3037,15.434658823423916,0.84003944943531,1100,redtape,Small Cap,Apr-2026
171321,7864.0,1,Page Industries Ltd.,Textile,Textile,Domestic Equities,6773.0,7273.0,-6.874742197167606,24.914499999999997,23.11,7.808308091735173,0.812902986186545,1100,page-industries,Mid Cap,Apr-2026
171820,5969.0,1,Colgate-Palmolive (India) Ltd.,FMCG,Fast Moving Consumer Goods,Domestic Equities,113836.0,112979.0,0.7585480487524231,23.8623,20.2086,18.079926367981955,0.778572113720091,1100,colgate-palmolive-india,Mid Cap,Apr-2026
152194,7698.0,1,Whirlpool Of India Ltd.,Consumer Durables,Consumer Durables,Domestic Equities,178247.0,178247.0,0.0,17.567999999999998,14.076199999999998,24.806410821102293,0.573203542568594,1100,whirlpool-of-india,Small Cap,Apr-2026
26837,16127.0,1,Crompton Greaves Consumer Electricals Ltd.,Consumer Durables,Consumer Durables,Domestic Equities,619054.0,599054.0,3.3385971882334484,16.860599999999998,13.3948,25.874219846507597,0.550122703200822,1100,crompton-greaves-consumer-electricals,Small Cap,Apr-2026
219108,112373.0,1,Sanofi Consumer Healthcare India Ltd.,Healthcare,Healthcare,Domestic Equities,34239.0,34239.0,0.0,16.3111,14.716600000000001,10.834703667966773,0.532193778642452,1100,sanofi-consumer-healthcare-india,Small Cap,Apr-2026
19064,6023.0,1,Westlife Foodworld Ltd,Hospitality,Hospitality,Domestic Equities,339337.0,336083.0,0.968213209237004,16.1474,16.1757,-0.1749537887077485,0.526852623137074,1100,westlife-foodworld,Small Cap,Apr-2026
152579,7542.0,1,Sobha Ltd.,Realty,Realty,Domestic Equities,104443.0,185943.0,-43.830636270254864,14.970899999999999,22.078899999999997,-32.19363283496913,0.488466126789627,1100,sobha,Small Cap,Apr-2026
38104,5131.0,1,La Opala RG Ltd.,Construction Materials,Construction Materials,Domestic Equities,835236.0,835236.0,0.0,14.928199999999999,13.697899999999999,8.981668722942931,0.487072923734772,1100,la-opala-rg,Small Cap,Apr-2026
153691,5278.0,1,Oberoi Realty Ltd.,Realty,Realty,Domestic Equities,87343.0,260733.0,-66.50097992965985,14.582799999999999,36.998000000000005,-60.58489648089087,0.475803314012369,1100,oberoi-realty,Mid Cap,Apr-2026
77927,112668.0,1,Travel Food Services Ltd.,Hospitality,Hospitality,Domestic Equities,89547.0,134547.0,-33.4455617739526,11.281099999999999,16.9771,-33.55107762809904,0.368076416442997,1100,travel-food-services,Small Cap,Apr-2026
141828,87574.0,1,Orient Electric Ltd.,Consumer Durables,Consumer Durables,Domestic Equities,570910.0,570910.0,0.0,10.513900000000001,8.923300000000001,17.825244024071818,0.343044440244304,1100,orient-electric,Small Cap,Apr-2026
65954,90814.0,1,Arvind Fashions Ltd.,Retailing,Retailing,Domestic Equities,214696.0,159696.0,34.44043682997695,9.514299999999999,6.4437,47.65274609308316,0.31042978512411,1100,arvind-fashions,Small Cap,Apr-2026
133317,6810.0,1,Blue Star Ltd.,Consumer Durables,Consumer Durables,Domestic Equities,51693.0,,,9.2065,,,0.300386977154927,1100,blue-star,Mid Cap,Apr-2026
84908,112552.0,1,Swiggy Ltd.,Retailing,Information Technology,Domestic Equities,340144.0,,,9.194099999999999,,,0.299982393598014,1100,swiggy,Mid Cap,Apr-2026
38326,5440.0,1,Relaxo Footwears Ltd.,FMCG,Retailing,Domestic Equities,307585.0,307585.0,0.0,9.1688,7.3174,25.3013365403012,0.299156912631086,1100,relaxo-footwears,Small Cap,Apr-2026
174214,92744.0,1,Samhi Hotels Ltd.,Hospitality,Hospitality,Domestic Equities,562034.0,562034.0,0.0,8.7829,7.2025,21.942381117667473,0.286565880807474,1100,samhi-hotels,Small Cap,Apr-2026
95355,98927.0,1,Devyani International Ltd.,FMCG,Fast Moving Consumer Goods,Domestic Equities,698163.0,,,8.7082,,,0.284128591154134,1100,devyani-international,Small Cap,Apr-2026
152379,5838.0,1,Voltas Ltd.,Consumer Durables,Consumer Durables,Domestic Equities,60000.0,,,8.5824,,,0.280024025713838,1100,voltas,Mid Cap,Apr-2026
191898,99941.0,1,Sapphire Foods India Ltd.,FMCG,Fast Moving Consumer Goods,Domestic Equities,409952.0,409952.0,0.0,8.429,6.1665,36.69018081569772,0.275018935582347,1100,sapphire-foods-india,Small Cap,Apr-2026
171806,5690.0,1,Bajaj Electricals Ltd.,Consumer Durables,Consumer Durables,Domestic Equities,203045.0,203045.0,0.0,8.0426,6.8578,17.27667765172505,0.262411589905634,1100,bajaj-electricals,Small Cap,Apr-2026
95085,5966.0,1,FDC Ltd.,Healthcare,Healthcare,Domestic Equities,214305.0,214305.0,0.0,7.8103,6.8812999999999995,13.500356037376655,0.254832173754752,1100,fdc,Small Cap,Apr-2026
95054,6347.0,1,Somany Ceramics Ltd.,Construction Materials,Construction Materials,Domestic Equities,165361.0,214059.0,-22.749802624510064,7.662000000000001,7.643,0.24859348423395145,0.249993484924896,1100,somany-ceramics,Small Cap,Apr-2026
133360,5711.0,1,Procter & Gamble Health Ltd.,Healthcare,Healthcare,Domestic Equities,13154.0,16755.0,-21.49209191286183,6.8623,8.0404,-14.652256106661355,0.223901108274616,1100,procter-gamble-health,Small Cap,Apr-2026
171642,5835.0,1,Symphony Ltd.,Trading,Trading,Domestic Equities,66610.0,21610.0,208.2369273484498,5.640499999999999,1.4874,279.2187710098157,0.184036576836188,1100,symphony,Small Cap,Apr-2026
38067,7792.0,1,Gufic Biosciences Ltd.,Healthcare,Healthcare,Domestic Equities,130211.0,119702.0,8.779301933133949,3.7058,3.2774,13.071337035454924,0.120911753645873,1100,gufic-biosciences,Small Cap,Apr-2026
229270,113158.0,1,Aditya Birla Lifestyle Brands Ltd.,Retailing,Retailing,Domestic Equities,337355.0,337355.0,0.0,3.4673000000000003,2.9764999999999997,16.489165126826823,0.113130045716535,1100,aditya-birla-lifestyle-brands,Small Cap,Apr-2026
96432,105168.0,1,Sai Silks (Kalamandir) Ltd.,Retailing,Retailing,Domestic Equities,254639.0,254639.0,0.0,2.5808,2.2988999999999997,12.262386358693288,0.0842055841678636,1100,sai-silks-kalamandir,Small Cap,Apr-2026
235418,113833.0,1,Kwality Wall's (India) Ltd.,FMCG,Fast Moving Consumer Goods,Domestic Equities,489596.0,,,1.3332,,,0.0434992579094063,1100,kwality-walls-india,,Apr-2026
133593,6508.0,1,Bharti Airtel Ltd.,Telecom,Telecom,Domestic Equities,1206593.0,1126593.0,7.101056015792749,215.0631,211.7206,1.578731592485568,7.76731233241263,1100,bharti-airtel,Large Cap,Mar-2026
171717,5016.0,1,Hindustan Unilever Ltd.,FMCG,Fast Moving Consumer Goods,Domestic Equities,1033185.0,1000185.0,3.2993896129216096,212.3402,233.8533,-9.199399794657596,7.66897089331905,1100,hindustan-unilever,Large Cap,Mar-2026
156921,98676.0,1,Eternal Ltd.,Retailing,Information Technology,Domestic Equities,7473879.0,6723879.0,11.154275679261923,171.1369,165.6091,3.3378600572069943,6.18085461383597,1100,eternal,Large Cap,Mar-2026
171656,5311.0,1,Mahindra & Mahindra Ltd.,Automobile & Ancillaries,Automobile & Ancillaries,Domestic Equities,442047.0,442047.0,0.0,130.6116,150.181,-13.030543144605511,4.71722527684268,1100,mahindra-mahindra,Large Cap,Mar-2026
152205,8185.0,1,Trent Ltd.,Retailing,Retailing,Domestic Equities,395382.0,330382.0,19.67419532541119,130.31,128.8325,1.14683794849902,4.70633256024251,1100,trent,Large Cap,Mar-2026
152408,5535.0,1,ITC Ltd.,FMCG,Fast Moving Consumer Goods,Domestic Equities,4303433.0,4403433.0,-2.270955411380166,123.8098,138.0917,-10.342330494881304,4.47156851367595,1100,itc,Large Cap,Mar-2026
96486,15829.0,1,Interglobe Aviation Ltd.,Aviation,Aviation,Domestic Equities,271575.0,261575.0,3.822995316830737,107.0956,126.2675,-15.18355871463362,3.86791120665112,1100,interglobe-aviation,Large Cap,Mar-2026
152400,5891.0,1,Nestle India Ltd.,FMCG,Fast Moving Consumer Goods,Domestic Equities,816522.0,926468.0,-11.867220454457144,95.925,119.6719,-19.843338327543897,3.46446896509295,1100,nestle-india,Large Cap,Mar-2026
171387,6208.0,1,Pidilite Industries Ltd.,Chemicals,Chemicals,Domestic Equities,688712.0,688712.0,0.0,88.49950000000001,102.7558,-13.873961372496726,3.19628638182167,1100,pidilite-industries,Large Cap,Mar-2026
133625,7239.0,1,Maruti Suzuki India Ltd.,Automobile & Ancillaries,Automobile & Ancillaries,Domestic Equities,68719.0,68719.0,0.0,84.56559999999999,102.0958,-17.170343931875752,3.05420794072937,1100,maruti-suzuki-india,Large Cap,Mar-2026
152406,5107.0,1,The Indian Hotels Company Ltd.,Hospitality,Hospitality,Domestic Equities,1383653.0,1373653.0,0.727985888721533,78.9997,91.6295,-13.783552240271968,2.85318747877669,1100,the-indian-hotels-company,Large Cap,Mar-2026
171461,6050.0,1,Titan Company Ltd.,Diamond  &  Jewellery,Diamond & Jewellery,Domestic Equities,192875.0,152875.0,26.165167620605068,76.21260000000001,66.1567,15.200123343516228,2.75252736459779,1100,titan-company,Large Cap,Mar-2026
133507,6902.0,1,TVS Motor Company Ltd.,Automobile & Ancillaries,Automobile & Ancillaries,Domestic Equities,197735.0,201735.0,-1.9827992167943087,66.5141,78.0654,-14.79695229896984,2.40225212604732,1100,tvs-motor-company,Large Cap,Mar-2026
171619,82976.0,1,Avenue Supermarts Ltd.,Retailing,Retailing,Domestic Equities,166854.0,,,66.0208,,,2.38443588898211,1100,avenue-supermarts,Large Cap,Mar-2026
96004,7992.0,1,Jubilant FoodWorks Ltd.,FMCG,Fast Moving Consumer Goods,Domestic Equities,1498542.0,1355542.0,10.54928582072706,65.0517,70.4746,-7.694829058980114,2.34943545245282,1100,jubilant-foodworks,Mid Cap,Mar-2026
133664,7760.0,1,NTPC Ltd.,Power,Power,Domestic Equities,1675000.0,1775000.0,-5.633802816901409,62.0839,67.7873,-8.41367040728867,2.24224909858675,1100,ntpc,Large Cap,Mar-2026
650,8558.0,1,V-Guard Industries Ltd.,Capital Goods,Capital Goods,Domestic Equities,1772551.0,1772551.0,0.0,55.8442,55.5163,0.5906373443475152,2.01689338316856,1100,v-guard-industries,Small Cap,Mar-2026
171628,5788.0,1,Britannia Industries Ltd.,FMCG,Fast Moving Consumer Goods,Domestic Equities,97795.0,107795.0,-9.276868129319542,53.0342,64.7039,-18.035543452558503,1.91540620264303,1100,britannia-industries,Large Cap,Mar-2026
171333,7587.0,1,United Breweries Ltd.,Alcohol,Alcohol,Domestic Equities,323907.0,323907.0,0.0,49.8817,51.9871,-4.0498508283785775,1.80154914335238,1100,united-breweries,Mid Cap,Mar-2026
221192,112302.0,1,International Gemological Institute Ltd.,Business Services,Other,Domestic Equities,1386552.0,1366129.0,1.4949539904357494,44.0854,45.0823,-2.211289131211132,1.59220745492529,1100,international-gemological-institute,Small Cap,Mar-2026
171639,5614.0,1,Havells India Ltd.,Capital Goods,Capital Goods,Domestic Equities,352306.0,317254.0,11.04856045944259,41.945600000000006,44.3236,-5.365087673383915,1.51492550870162,1100,havells-india,Mid Cap,Mar-2026
60344,103918.0,1,Eureka Forbes Ltd.,Consumer Durables,Consumer Durables,Domestic Equities,947474.0,907474.0,4.407839783839537,41.722,43.177600000000005,-3.371192470169727,1.5068498739808,1100,eureka-forbes,Small Cap,Mar-2026
745,109745.0,1,RR Kabel Ltd.,Electricals,Electricals,Domestic Equities,289581.0,289581.0,0.0,37.4544,45.2499,-17.22766238157432,1.35271937874566,1100,rr-kabel,Small Cap,Mar-2026
153691,5278.0,1,Oberoi Realty Ltd.,Realty,Realty,Domestic Equities,260733.0,260733.0,0.0,36.998000000000005,39.7044,-6.816372996443716,1.33623583810799,1100,oberoi-realty,Mid Cap,Mar-2026
190355,99127.0,1,Vijaya Diagnostic Centre Ltd.,Healthcare,Healthcare,Domestic Equities,407200.0,347200.0,17.28110599078341,35.0762,34.8762,0.5734569706562068,1.26682727457277,1100,vijaya-diagnostic-centre,Small Cap,Mar-2026
204790,107779.0,1,Honasa Consumer Ltd.,Trading,Trading,Domestic Equities,1145677.0,1145677.0,0.0,34.1698,34.714,-1.56766722359855,1.23409133847728,1100,honasa-consumer,Small Cap,Mar-2026
